filename,st_name,speaker,age,gender,text,arg0,arg1,metaphor_score
NJ2022.txt,New Jersey,Murphy_Phil,65,0,May God bless you and your families with a healthy and prosperous new year.,new,year,.4417429
NJ2022.txt,New Jersey,Murphy_Phil,65,0,But we are making high-quality health care both more affordable and more accessible.,make,care,.58987713
NJ2022.txt,New Jersey,Murphy_Phil,65,0,"We are doing this not just because our kids deserve it but because our property taxpayers do, too.",taxpayer,do,.44663686
NJ2022.txt,New Jersey,Murphy_Phil,65,0,"As I noted, we moved from 47th to fourth in the nation in economic growth.",economic,growth,.61906743
NJ2022.txt,New Jersey,Murphy_Phil,65,0,But we will never let the virus conquer us.,virus,conquer,.26487741
NJ2022.txt,New Jersey,Murphy_Phil,65,0,"This not only hurt our hardworking public employees, but it threatened our very financial health as a state.",public,employee,.30126962
NJ2022.txt,New Jersey,Murphy_Phil,65,0,We chose to move the state in a new direction.,new,direction,.5044924
NJ2022.txt,New Jersey,Murphy_Phil,65,0,"… And a response that ensures we keep following science and fact, and not politics, so we can keep moving forward.",response,keep,.62914336
NJ2022.txt,New Jersey,Murphy_Phil,65,0,And this is the year where we will see one of our most innovative plans for economic growth take hold.,see,one,.44413146
NJ2022.txt,New Jersey,Murphy_Phil,65,0,"For so many of you, your home is your single greatest investment.",single,investment,.67823184
NJ2022.txt,New Jersey,Murphy_Phil,65,0,"The Census counts it in black-and-white – while some states in our region lost population, New Jersey grew.",state,lose,.6487332
NJ2022.txt,New Jersey,Murphy_Phil,65,0,That’s real progress despite all we’ve been through and all we still face.,real,progress,.50098413
NJ2022.txt,New Jersey,Murphy_Phil,65,0,"We are doing this not just because our kids deserve it but because our property taxpayers do, too.",kid,deserve,.3677488
NJ2022.txt,New Jersey,Murphy_Phil,65,0,Education is a critical piece of this puzzle.,critical,piece,.53126734
NJ2022.txt,New Jersey,Murphy_Phil,65,0,And we’ve saved tomorrow’s taxpayers billions of dollars by living up to our obligation today.,save,billion,.67252946
NJ2022.txt,New Jersey,Murphy_Phil,65,0,"Across the nine years before I took office, New Jersey’s economic growth ranked 47th among all states.",economic,growth,.61906743
NJ2022.txt,New Jersey,Murphy_Phil,65,0,Science and reality tell us that what we once called “full” vaccination is no longer that.,call,what,.52463877
NJ2022.txt,New Jersey,Murphy_Phil,65,0,"… And a response that ensures we keep following science and fact, and not politics, so we can keep moving forward.",follow,science,.46444082
NJ2022.txt,New Jersey,Murphy_Phil,65,0,"Small businesses are the backbone of our economy, and we’re keeping that backbone strong.",small,business,.58363891
NJ2022.txt,New Jersey,Murphy_Phil,65,0,"Across New Jersey, nearly 90 percent of all eligible residents have received at least a first vaccine dose.",least,vaccine,.29860213
NJ2022.txt,New Jersey,Murphy_Phil,65,0,Let’s work together in good faith and with common purpose.,common,purpose,.41849771
NJ2022.txt,New Jersey,Murphy_Phil,65,0,… And to workplaces that are again fully safe and humming with the promise of a prosperous future.,prosperous,future,.73149842
NJ2022.txt,New Jersey,Murphy_Phil,65,0,Few public investments will protect the value of your home more than strong and properly funded public schools.,few,investment,.5369947
NJ2022.txt,New Jersey,Murphy_Phil,65,0,We will continue to focus on making New Jersey more affordable for everyone.,jersey,affordable,.68639135
NJ2022.txt,New Jersey,Murphy_Phil,65,0,"A few weeks ago, I initiated a new program to help us in this effort.",few,week,.3996757
NJ2022.txt,New Jersey,Murphy_Phil,65,0,"In your day-to-day lives, this step won’t bring any changes.",step,bring,.60606182
NJ2022.txt,New Jersey,Murphy_Phil,65,0,"For so many of you, your home is your single greatest investment.",great,investment,.58685648
NJ2022.txt,New Jersey,Murphy_Phil,65,0,And this is the year where we will see one of our most innovative plans for economic growth take hold.,economic,growth,.61906743
NJ2022.txt,New Jersey,Murphy_Phil,65,0,"Just as we thought we had finally gotten ahead of COVID, the Omicron variant came along.",variant,come,.40654385
NJ2022.txt,New Jersey,Murphy_Phil,65,0,"We have more accessible and affordable health care and child care, stronger public schools, and more affordable higher education.",public,school,.32463321
NJ2022.txt,New Jersey,Murphy_Phil,65,0,"Across the nine years before I took office, New Jersey’s economic growth ranked 47th among all states.",take,office,.3904638
NJ2022.txt,New Jersey,Murphy_Phil,65,0,Many jobs await in the cannabis industry ready to take off.,many,job,.44975519
NJ2022.txt,New Jersey,Murphy_Phil,65,0,We have shown you can make economic progress and social progress at the same time.,same,time,.42668441
NJ2022.txt,New Jersey,Murphy_Phil,65,0,We set out to make a more affordable and more responsive New Jersey.,make,jersey,.51948172
NJ2022.txt,New Jersey,Murphy_Phil,65,0,But tackling property taxes goes far beyond just properly funding our schools.,fund,school,.41024527
NJ2022.txt,New Jersey,Murphy_Phil,65,0,"Hard work, even in the face of great challenge, does not deter us as New Jerseyans.",great,challenge,.5450905
NJ2022.txt,New Jersey,Murphy_Phil,65,0,"Hard work, especially in the face of great challenge, defines us.",great,challenge,.5450905
NJ2022.txt,New Jersey,Murphy_Phil,65,0,We may not have yet fully conquered the virus.,conquer,virus,.26487741
NJ2022.txt,New Jersey,Murphy_Phil,65,0,"I’ve noted our work to lower health care costs, particularly for those with children.",lower,cost,.59034353
NJ2022.txt,New Jersey,Murphy_Phil,65,0,Strong public schools make communities more attractive for families looking to move to New Jersey.,school,make,.617423
NJ2022.txt,New Jersey,Murphy_Phil,65,0,"This means that as our people get back to work, they are getting back to jobs that pay better.",that,pay,.46061727
NJ2022.txt,New Jersey,Murphy_Phil,65,0,"This means that as our people get back to work, they are getting back to jobs that pay better.",people,get,.37261495
NJ2022.txt,New Jersey,Murphy_Phil,65,0,Strong public schools make communities more attractive for families looking to move to New Jersey.,public,school,.32463321
NJ2022.txt,New Jersey,Murphy_Phil,65,0,And we all take pride in that letter.,take,pride,.48860264
NJ2022.txt,New Jersey,Murphy_Phil,65,0,I do not begrudge anyone the realization of their American Dream.,begrudge,realization,.57453644
NJ2022.txt,New Jersey,Murphy_Phil,65,0,"We will continue to focus on a broad-based economic recovery that works for everyone, not just a lucky few.",that,work,.54598427
NJ2022.txt,New Jersey,Murphy_Phil,65,0,And no state represents both the glorious history and awesome future of the American Dream more than ours.,awesome,future,.58578092
NJ2022.txt,New Jersey,Murphy_Phil,65,0,We continue to lose too many residents to the grip of opioid misuse.,lose,resident,.52543491
NJ2022.txt,New Jersey,Murphy_Phil,65,0,We are moving New Jersey forward.,move,jersey,.47234383
NJ2022.txt,New Jersey,Murphy_Phil,65,0,And we’re making more progress against property taxes than any administration before us.,make,progress,.66016638
NJ2022.txt,New Jersey,Murphy_Phil,65,0,Our state is growing again.,state,grow,.70973432
NJ2022.txt,New Jersey,Murphy_Phil,65,0,We continue to lose too many residents to the grip of opioid misuse.,opioid,misuse,.37341648
NJ2022.txt,New Jersey,Murphy_Phil,65,0,In fact one helps the other.,help,other,.53796011
NJ2022.txt,New Jersey,Murphy_Phil,65,0,"And for 2022, enrollment in health insurance through our individual marketplace is up 25 percent over last year.",individual,marketplace,.50904417
NJ2022.txt,New Jersey,Murphy_Phil,65,0,"From today forward, for all of us, the politicking ends and the governing begins.",governing,begin,.51816452
NJ2022.txt,New Jersey,Murphy_Phil,65,0,The people of New Jersey elected each of us in public office for a single purpose – to get things done.,thing,do,.43177223
NJ2022.txt,New Jersey,Murphy_Phil,65,0,We also reined-in the cost of public employee and retiree health benefits while preserving high-quality care.,high,quality,.6200887
NJ2022.txt,New Jersey,Murphy_Phil,65,0,It is more important than ever that you get your booster shot.,you,get,.46898529
NJ2022.txt,New Jersey,Murphy_Phil,65,0,"Moreover, we are seeing wages increasing across the state and are now trending higher than before the pandemic.",see,wage,.45898098
NJ2022.txt,New Jersey,Murphy_Phil,65,0,But it should mean that “compromise” and “common sense” are not dirty words.,dirty,word,.57629895
NJ2022.txt,New Jersey,Murphy_Phil,65,0,You’ve proven our collective faith in science and facts and medicine – and in each other.,prove,faith,.67284304
NJ2022.txt,New Jersey,Murphy_Phil,65,0,"Hard work, even in the face of great challenge, does not deter us as New Jerseyans.",work,deter,.50789851
NJ2022.txt,New Jersey,Murphy_Phil,65,0,And I urge the Legislature to once again take up the next phase of commonsense and comprehensive gun-safety reforms.,comprehensive,reform,.37795275
NJ2022.txt,New Jersey,Murphy_Phil,65,0,And every vaccine dose is a ray of light through the dark cloud that has hung over our families.,that,hang,.54288346
NJ2022.txt,New Jersey,Murphy_Phil,65,0,This is what building an economy that works for every family looks like.,what,build,.4563047
NJ2022.txt,New Jersey,Murphy_Phil,65,0,And so do so many millions of your fellow New Jerseyans who have done the very same.,do,million,.48120603
NJ2022.txt,New Jersey,Murphy_Phil,65,0,We will never forget the loss that has hit so many of our neighbors.,hit,many,.52207559
NJ2022.txt,New Jersey,Murphy_Phil,65,0,And 75 percent of you have completed your primary vaccination course.,percent,complete,.42894456
NJ2022.txt,New Jersey,Murphy_Phil,65,0,The Innovation Evergreen Fund will be critical to making this goal our reality.,make,reality,.64006031
NJ2022.txt,New Jersey,Murphy_Phil,65,0,Every dose gets us one step closer to regaining the life we knew prior to COVID.,regain,life,.76529342
NJ2022.txt,New Jersey,Murphy_Phil,65,0,And we did it without asking customers to pay one penny more in fares for four straight years.,straight,year,.76035523
NJ2022.txt,New Jersey,Murphy_Phil,65,0,And let’s prove that our best days aren’t in our rear-view mirror.,rear,view,.53532434
NJ2022.txt,New Jersey,Murphy_Phil,65,0,"This not only hurt our hardworking public employees, but it threatened our very financial health as a state.",financial,health,.32130173
NJ2022.txt,New Jersey,Murphy_Phil,65,0,We are the number one state in America to raise a family.,raise,family,.5719496
NJ2022.txt,New Jersey,Murphy_Phil,65,0,We have shown you can make economic progress and social progress at the same time.,social,progress,.50088781
NJ2022.txt,New Jersey,Murphy_Phil,65,0,But we are making high-quality health care both more affordable and more accessible.,affordable,care,.28269717
NJ2022.txt,New Jersey,Murphy_Phil,65,0,Not in our very backyard.,very,backyard,.35660613
NJ2022.txt,New Jersey,Murphy_Phil,65,0,We inherited a state that worked for too few and which was at a crossroads.,inherit,state,.64340734
NJ2022.txt,New Jersey,Murphy_Phil,65,0,"So, if you have not yet gotten your booster shot, here is what I ask of you – go get it.",ask,what,.52389705
NJ2022.txt,New Jersey,Murphy_Phil,65,0,… To Main Street stores and restaurants where communities can once again come alive.,community,come,.51689506
NJ2022.txt,New Jersey,Murphy_Phil,65,0,But it should mean that “compromise” and “common sense” are not dirty words.,it,mean,.45486042
NJ2022.txt,New Jersey,Murphy_Phil,65,0,"This not only hurt our hardworking public employees, but it threatened our very financial health as a state.",this,hurt,.56803083
NJ2022.txt,New Jersey,Murphy_Phil,65,0,We still have much work to do.,much,work,.52667046
NJ2022.txt,New Jersey,Murphy_Phil,65,0,Science and reality tell us that what we once called “full” vaccination is no longer that.,science,tell,.56534523
NJ2022.txt,New Jersey,Murphy_Phil,65,0,"We’ve cut taxes for our middle-class and working families, and our seniors, fourteen times.",middle,class,.57398474
NJ2022.txt,New Jersey,Murphy_Phil,65,0,"For years, we were fed a line that no one wanted to be part of our New Jersey family.",one,want,.48233509
