filename,st_name,speaker,age,gender,text,arg0,arg1,metaphor_score
WV2022.txt,West Virginia,Justice_Jim,71,0,But please give Cathy and all these great people a tremendous round of applause.,great,people,.39799476
WV2022.txt,West Virginia,Justice_Jim,71,0,I absolutely want to see us complete Corridor H or surely get it way down the trail.,complete,h,.47949544
WV2022.txt,West Virginia,Justice_Jim,71,0,And I would challenge you to do the exact same thing.,same,thing,.45559087
WV2022.txt,West Virginia,Justice_Jim,71,0,I told you I'd make you smile.,tell,you,.52250695
WV2022.txt,West Virginia,Justice_Jim,71,0,"You see, a long time ago, our forefathers, that is what they did.",they,do,.45243168
WV2022.txt,West Virginia,Justice_Jim,71,0,"When somebody is going the wrong way, I don't believe that you should just pamper them.",somebody,go,.4883185
WV2022.txt,West Virginia,Justice_Jim,71,0,I was playing right behind him and everything and they were going to get the tip and everything.,get,tip,.4305543
WV2022.txt,West Virginia,Justice_Jim,71,0,And I would challenge you to do the exact same thing.,challenge,you,.49365979
WV2022.txt,West Virginia,Justice_Jim,71,0,"They are now ranking West Virginia at the top 10, the top 25, whatever it may be.",rank,virginia,.54650241
WV2022.txt,West Virginia,Justice_Jim,71,0,"There are so many people that depend on us, it is unbelievable.",that,depend,.4165158
WV2022.txt,West Virginia,Justice_Jim,71,0,Now you all don’t need to just stand there and get your picture taken all night.,picture,take,.42284361
WV2022.txt,West Virginia,Justice_Jim,71,0,"You know, I haven't seen Joe, but I see Shelley here.",see,joe,.36973739
WV2022.txt,West Virginia,Justice_Jim,71,0,Are you all going to bring it out here?,bring,it,.52917761
WV2022.txt,West Virginia,Justice_Jim,71,0,Our State Police continues to have dwindling numbers.,police,continue,.4541482
WV2022.txt,West Virginia,Justice_Jim,71,0,"Tonight, I want to propose really three different things.",different,thing,.4496986
WV2022.txt,West Virginia,Justice_Jim,71,0,"You know, absolutely, it is amazing what great work that our teachers do every day.",do,that,.47875604
WV2022.txt,West Virginia,Justice_Jim,71,0,And she recognized that this kid was a bright kid but on the wrong path.,wrong,path,.5423305
WV2022.txt,West Virginia,Justice_Jim,71,0,"From almost day one, we have wanted to get this accomplished.",this,accomplish,.55578357
WV2022.txt,West Virginia,Justice_Jim,71,0,Absolutely too many people doubted us.,people,doubt,.36909962
WV2022.txt,West Virginia,Justice_Jim,71,0,I don't want to be a good Governor.,good,governor,.47604591
WV2022.txt,West Virginia,Justice_Jim,71,0,They have done great work.,do,work,.4275167
WV2022.txt,West Virginia,Justice_Jim,71,0,I expect you to do that with us and absolutely go arm and arm.,do,that,.47875604
WV2022.txt,West Virginia,Justice_Jim,71,0,We had so many industrial sites that were just mothballed all over kingdom come.,many,site,.3888953
WV2022.txt,West Virginia,Justice_Jim,71,0,They have done incredible work.,do,work,.4275167
WV2022.txt,West Virginia,Justice_Jim,71,0,"This program really has worked in Oklahoma, you know.",you,know,.47417736
WV2022.txt,West Virginia,Justice_Jim,71,0,These people have given so much.,give,much,.53040409
WV2022.txt,West Virginia,Justice_Jim,71,0,We believed we will build a site and they will come.,build,site,.38074103
WV2022.txt,West Virginia,Justice_Jim,71,0,She’s working for our West Virginia DOT.,she,work,.52553201
WV2022.txt,West Virginia,Justice_Jim,71,0,"I’ve seen this, you know, where really smart business people tried to do just this.",smart,people,.39137602
WV2022.txt,West Virginia,Justice_Jim,71,0,Brian is an eighth grade teacher that teaches West Virginia studies at the Milton Middle School in Cabell County.,teach,study,.38564411
WV2022.txt,West Virginia,Justice_Jim,71,0,"Get this, you won't believe this, 171 schools, impacting 70,000 kids.",impact,kid,.38225335
WV2022.txt,West Virginia,Justice_Jim,71,0,We created ten of thousands of jobs.,create,ten,.50821894
WV2022.txt,West Virginia,Justice_Jim,71,0,"Okay, our State Police, now just think about this.",police,think,.37571228
WV2022.txt,West Virginia,Justice_Jim,71,0,We’ve got our people that need that.,that,need,.48756742
WV2022.txt,West Virginia,Justice_Jim,71,0,"Way to go West Virginia, proud of you.",go,virginia,.5511052
WV2022.txt,West Virginia,Justice_Jim,71,0,Steve has done absolutely wonders and Steve and I bingo off on one another like you can imagine.,you,imagine,.47725281
WV2022.txt,West Virginia,Justice_Jim,71,0,"We’ve got to get this done, and we’ve got to get this done right now.",this,do,.4782168
WV2022.txt,West Virginia,Justice_Jim,71,0,"You know they went fishing, did they not?",you,know,.47417736
WV2022.txt,West Virginia,Justice_Jim,71,0,And she recognized that this kid was a bright kid but on the wrong path.,she,recognize,.52328265
WV2022.txt,West Virginia,Justice_Jim,71,0,Now remember what I told you about the Good Lord gave you the ability to smile and to laugh.,tell,you,.52250695
